Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
921,Jason Myers\MyerJa00,SEA,30,k,17,0,,,,,,,,,,,0.0,4,3,1,0,0,
922,Kai Nacua\NacuKa00,2TM,26,,4,0,,,,,,,,,,,0.0,4,3,1,0,0,
923,Hamsah Nasirildeen\NasiHa00,NYJ,22,lb,12,2,,,,,,,,,,,0.0,10,3,7,0,0,
924,Jeff Okudah\OkudJe00,DET,22,cb,1,1,0,0,0,0,1,,,,,,0.0,4,3,1,0,0,
925,Romeo Okwara\OkwaRo01,DET,26,olb,4,4,,,,,,,,,,,1.0,6,3,3,1,2,
926,Gunner Olszewski\OlszGu00,NWE,25,,16,0,,,,,,0,3,2,0,0,0.0,7,3,4,0,0,
927,Kareem Orr\OrrxKa00,LAR,24,,2,0,,,,,,,,,,,0.0,4,3,1,0,0,
928,Elijhaa Penny\PennEl00,NYG,28,rb,17,3,,,,,,,,,,,0.0,9,3,6,0,0,
929,Kyle Pitts*\PittKy00,ATL,21,TE,17,15,,,,,,,,,,,0.0,3,3,0,0,0,
930,Nickell Robey-Coleman\RobeNi00,DET,29,,1,0,,,,,,,,,,,0.0,4,3,1,0,0,
931,Curtis Robinson\RobiCu00,2TM,23,,6,0,,,,,,,,,,,0.0,6,3,3,0,1,
932,Rashard Robinson\RobiRa00,TAM,26,,7,0,,,,,,,,,,,0.0,4,3,1,0,0,
933,Amari Rodgers\RodgAm00,GNB,22,wr,16,1,,,,,,0,2,1,0,0,0.0,3,3,0,0,0,
934,Christian Rozeboom\RozeCh00,2TM,24,,10,0,,,,,,,,,,,0.0,3,3,0,0,0,
935,Sterling Shepard\ShepSt00,NYG,28,wr,7,6,,,,,,,,,,,0.0,3,3,0,0,0,
936,Matthew Slater*\SlatMa00,NWE,36,,17,0,,,,,,,,,,,0.0,11,3,8,0,0,
937,Darius Slayton\SlayDa01,NYG,24,wr,13,5,,,,,,0,1,0,0,0,0.0,3,3,0,0,0,
938,Tre'Quan Smith\SmitTr03,NOR,25,wr,11,6,,,,,,0,1,0,0,0,0.0,3,3,0,0,0,
939,Benny Snell Jr.\SnelBe00,PIT,23,,17,0,,,,,,,,,,,0.0,7,3,4,0,0,
940,Damion Square\SquaDa00,3TM,32,,9,1,,,,,,,,,,,0.5,9,3,6,0,3,
941,Andrew Thomas\ThomAn02,NYG,22,T,13,13,,,,,,,,,,,0.0,3,3,0,0,0,
942,Stantley Thomas-Oliver\ThomSt00,CAR,23,,12,0,,,,,,,,,,,0.0,7,3,4,0,0,
943,Darian Thompson\ThomDa05,DAL,28,,5,0,,,,,,,,,,,0.0,3,3,0,0,0,
944,Zach Triner\TrinZa00,TAM,30,,9,0,,,,,,,,,,,0.0,3,3,0,0,0,
945,Josh Tupou\TupoJo00,CIN,27,dt,17,9,,,,,,,,,,,0.0,12,3,9,0,1,
946,Zeke Turner\TurnZe00,ARI,25,,5,0,,,,,,,,,,,0.0,4,3,1,0,0,
947,Jason Verrett\VerrJa00,SFO,30,cb,1,1,,,,,,,,,,,0.0,5,3,2,0,0,
948,Jaylen Waddle\WaddJa00,MIA,23,WR,16,16,,,,,,0,2,0,0,0,0.0,3,3,0,0,0,
949,Jonathan Ward\WardJo00,ARI,24,,13,0,,,,,,1,0,0,0,0,0.0,5,3,2,0,0,
950,Charles Washington\WashCh01,ARI,28,,7,0,,,,,,,,,,,0.0,3,3,0,0,0,
951,Mark Webb\WebbMa01,LAC,23,,7,0,,,,,,,,,,,0.0,3,3,0,0,0,
952,Kristian Welch\WelcKr00,BAL,23,,16,0,,,,,,,,,,,0.0,13,3,10,0,0,
953,Trevon Wesco\WescTr00,NYJ,26,te,12,7,,,,,,0,0,1,0,0,0.0,3,3,0,0,0,
954,Darrel Williams\WillDa10,KAN,26,rb,17,7,,,,,,,,,,,0.0,3,3,0,0,0,
955,Brandon Wilson\WilsBr01,CIN,27,s,9,1,,,,,,,,,,,0.0,6,3,3,0,0,
956,Mitch Wishnowsky\WishMi00,SFO,29,p,17,0,,,,,,,,,,,0.0,3,3,0,0,0,
957,McTelvin Agim\AgimMc00,DEN,24,,7,0,0,0,0,0,1,,,,,,1.5,4,2,2,1,3,
958,Freedom Akinmoladun\AkinFr01,NYJ,25,,1,0,,,,,,,,,,,0.0,2,2,0,0,0,
959,Mo Alie-Cox\AlieMo00,IND,28,te,17,7,,,,,,0,1,0,0,0,0.0,3,2,1,0,0,
960,Tyson Alualu\AluaTy99,PIT,34,de,2,2,,,,,,,,,,,0.0,5,2,3,0,1,
961,Bradlee Anae\AnaeBr00,DAL,23,,4,0,,,,,,,,,,,0.0,2,2,0,0,0,
962,Alex Armah\ArmaAl00,2TM,27,,11,2,,,,,,,,,,,0.0,4,2,2,0,0,
963,Damon Arnette\ArneDa00,LVR,25,,4,0,0,0,0,0,1,,,,,,0.0,4,2,2,0,0,
964,Tavon Austin\AustTa00,JAX,31,wr,13,3,,,,,,0,1,0,0,0,0.0,2,2,0,0,0,
965,John Bates\BateJo00,WAS,24,te,17,8,,,,,,0,1,1,0,0,0.0,2,2,0,0,0,
966,Odell Beckham Jr.\BeckOd00,2TM,29,,14,13,,,,,,,,,,,0.0,2,2,0,0,0,
967,Rashod Berry\BerrRa01,DET,25,,5,0,,,,,,,,,,,0.0,3,2,1,0,1,
968,Khari Blasingame\BlasKh00,TEN,25,fb,11,3,,,,,,0,1,0,0,0,0.0,2,2,0,0,0,
969,Jacob Bobenmoyer\BobeJa00,DEN,24,,17,0,,,,,,,,,,,0.0,4,2,2,0,0,
970,Curtis Bolton\BoltCu00,DET,26,,5,0,,,,,,,,,,,0.0,3,2,1,0,0,
971,Tashawn Bower\BoweTa00,2TM,26,,6,0,,,,,,,,,,,1.0,4,2,2,1,1,
972,Ja'Marcus Bradley\BradJa01,CLE,25,,5,0,,,,,,,,,,,0.0,3,2,1,0,0,
973,Aaron Brewer\BrewAa00,ARI,31,,14,0,,,,,,,,,,,0.0,2,2,0,0,0,
974,Gary Brightwell\BrigGa00,NYG,22,,13,0,,,,,,,,,,,0.0,8,2,6,0,0,
975,Antoine Brooks Jr.\BrooAn00,LAR,23,,8,0,,,,,,,,,,,0.0,3,2,1,0,0,
976,A.J. Brown\BrowAJ00,TEN,24,WR,13,13,,,,,,0,0,1,0,0,0.0,2,2,0,0,0,
977,Daniel Brunskill\BrunDa00,SFO,27,OL,17,17,,,,,,,,,,,0.0,2,2,0,0,0,
978,Brandin Bryant\BryaBr00,BUF,28,,2,0,,,,,,,,,,,0.0,2,2,0,0,1,
979,Rex Burkhead\BurkRe00,HOU,31,rb,16,5,,,,,,0,1,0,0,0,0.0,2,2,0,0,0,
980,Michael Burton\BurtMi00,KAN,29,,16,0,,,,,,,,,,,0.0,5,2,3,0,0,
981,Elijah Campbell\CampEl00,MIA,26,,7,0,,,,,,,,,,,0.0,2,2,0,0,0,
982,Tory Carter\CartTo01,TEN,22,fb,8,2,,,,,,0,0,1,0,0,0.0,2,2,0,0,0,
983,Ja'Marr Chase*\ChasJa00,CIN,21,WR,17,17,,,,,,0,2,0,0,0,0.0,2,2,0,0,0,
984,Dan Chisena\ChisDa00,MIN,24,,11,0,,,,,,,,,,,0.0,3,2,1,0,0,
985,Ezra Cleveland\ClevEz00,MIN,23,G,17,17,,,,,,,,,,,0.0,2,2,0,0,0,
986,Keelan Cole\ColeKe00,NYJ,28,WR,15,11,,,,,,,,,,,0.0,2,2,0,0,0,
987,John Cominsky\ComiJo00,ATL,26,,4,0,,,,,,,,,,,0.0,2,2,0,1,0,
988,Ryan Connelly\ConnRy00,MIN,26,,12,0,,,,,,,,,,,0.0,3,2,1,0,0,
989,Nathan Cottrell\CottNa00,JAX,25,,4,0,,,,,,,,,,,0.0,3,2,1,0,0,
990,Carter Coughlin\CougCa00,NYG,24,,7,0,,,,,,,,,,,0.0,6,2,4,0,0,
991,Jabril Cox\CoxxJa00,DAL,23,,7,0,,,,,,,,,,,0.0,2,2,0,0,0,
992,River Cracraft\CracRi00,SFO,27,,6,0,,,,,,0,0,1,0,0,0.0,3,2,1,0,0,
993,Jake Curhan\CurhJa00,SEA,23,t,15,5,,,,,,,,,,,0.0,2,2,0,0,0,
994,Dominique Dafney\DafnDo00,GNB,24,te,10,2,,,,,,1,0,0,0,0,0.0,3,2,1,0,0,
995,Jalen Davis\DaviJa06,CIN,25,,15,0,0,0,0,0,1,1,0,0,0,0,0.0,7,2,5,0,0,
996,Javaris Davis\DaviJa10,MIA,25,,1,0,0,0,0,0,1,,,,,,0.0,2,2,0,0,0,
997,Darqueze Dennard\DennDa00,2TM,30,,2,0,,,,,,,,,,,0.0,3,2,1,0,0,
998,Andrew DePaola\DePaAn00,MIN,34,,17,0,,,,,,,,,,,0.0,4,2,2,0,0,
999,Stefon Diggs*\DiggSt00,BUF,28,WR,17,17,,,,,,0,1,0,0,0,0.0,2,2,0,0,0,
1000,Nate Ebner\EbneNa00,NYG,33,,6,0,,,,,,,,,,,0.0,2,2,0,0,0,
1001,Mario Edwards\EdwaMa01,CHI,27,de,12,1,0,0,0,0,1,,,,,,2.0,8,2,6,1,5,
1002,Christian Elliss\ElliCh00,PHI,22,,1,0,,,,,,,,,,,0.0,3,2,1,0,0,
1003,Noah Fant\FantNo00,DEN,24,TE,16,16,,,,,,,,,,,0.0,2,2,0,0,0,
1004,Austin Faoliu\FaolAu00,DAL,22,,1,0,,,,,,,,,,,0.0,2,2,0,0,0,
1005,Demetric Felton\FeltDe00,CLE,23,rb,16,2,,,,,,1,4,4,0,0,0.0,4,2,2,0,0,
1006,Blake Ferguson\FergBl00,MIA,24,,17,0,,,,,,0,0,1,-2,0,0.0,3,2,1,0,0,
1007,Tony Fields\FielTo00,CLE,22,,10,0,,,,,,,,,,,0.0,4,2,2,0,0,
1008,Kylie Fitts\FittKy00,ARI,27,,6,0,,,,,,,,,,,0.0,2,2,0,0,0,
1009,Royce Freeman\FreeRo00,2TM,25,,15,0,,,,,,,,,,,0.0,2,2,0,0,0,
1010,Mark Gilbert\GilbMa02,DET,24,,8,0,0,0,0,0,1,1,0,0,0,0,0.0,3,2,1,0,0,
1011,Jamie Gillan\GillJa00,CLE,24,p,12,0,,,,,,0,1,1,0,0,0.0,3,2,1,0,0,
1012,Cullen Gillaspia\GillCu00,NYG,26,,15,0,,,,,,,,,,,0.0,4,2,2,0,0,
1013,Brandon Graham\GrahBr99,PHI,33,de,2,2,,,,,,,,,,,0.0,2,2,0,1,1,
1014,Ladarius Hamilton\HamiLa01,GNB,23,,6,0,,,,,,,,,,,0.0,3,2,1,0,2,
1015,Damar Hamlin\HamlDa00,BUF,23,,14,0,0,0,0,0,2,,,,,,0.0,2,2,0,0,0,
1016,Najee Harris*\HarrNa00,PIT,23,RB,17,17,,,,,,0,0,1,0,0,0.0,2,2,0,0,0,
1017,Trayvon Henderson\HendTr01,CIN,26,,2,0,,,,,,0,0,1,29,1,0.0,4,2,2,0,0,
1018,Tyreek Hill*\HillTy00,KAN,27,WR,17,16,,,,,,0,2,1,3,0,0.0,2,2,0,0,0,
1019,Dontrell Hilliard\HillDo00,TEN,26,rb,8,5,,,,,,0,2,1,0,0,0.0,3,2,1,0,0,
1020,T.J. Hockenson\HockTJ00,DET,24,TE,12,12,,,,,,,,,,,0.0,2,2,0,0,0,
1021,J.P. Holtz\HoltJ.01,CHI,28,,13,0,,,,,,,,,,,0.0,4,2,2,0,0,
1022,Austin Hooper\HoopAu00,CLE,27,TE,16,16,,,,,,,,,,,0.0,2,2,0,0,0,
1023,Buddy Howell\HoweGr00,LAR,25,,10,0,,,,,,,,,,,0.0,2,2,0,0,0,
1024,Braxton Hoyett\HoyeBr01,NOR,25,,1,0,,,,,,,,,,,0.0,4,2,2,1,0,
1025,Maurice Hurst Jr.\HursMa00,SFO,26,,2,0,,,,,,,,,,,0.0,2,2,0,1,0,
1026,Alec Ingold\IngoAl01,LVR,25,fb,9,3,,,,,,0,0,1,1,0,0.0,4,2,2,0,0,
1027,Bruce Irvin\IrviBr00,CHI,34,lb,6,1,0,0,0,0,1,,,,,,0.0,7,2,5,0,2,
1028,Andy Janovich\JanoAn00,CLE,28,fb,13,3,,,,,,,,,,,0.0,2,2,0,0,0,
1029,Buddy Johnson\JohnBu01,PIT,22,,4,0,,,,,,,,,,,0.0,2,2,0,0,0,
1030,Ty Johnson\JohnTy02,NYJ,24,rb,16,3,,,,,,0,2,0,0,0,0.0,3,2,1,0,0,
1031,Joseph Jones\JoneJo05,TEN,27,,9,0,,,,,,,,,,,0.0,6,2,4,0,0,
1032,Michael Jordan\JordMi01,CAR,23,g,11,10,,,,,,,,,,,0.0,2,2,0,0,0,
1033,Azur Kamara\KamaAz01,DAL,25,,9,0,,,,,,,,,,,0.0,3,2,1,0,0,
1034,Zach Kerr\KerrZa00,3TM,31,,7,0,,,,,,,,,,,0.0,6,2,4,0,0,
1035,Younghoe Koo\KooxYo00,ATL,27,k,17,0,,,,,,,,,,,0.0,3,2,1,0,0,
1036,Malcolm Koonce\KoonMa00,LVR,23,,5,0,,,,,,,,,,,2.0,3,2,1,2,2,
1037,Christian Kuntz\KuntCh02,PIT,27,,17,0,,,,,,,,,,,0.0,2,2,0,0,0,
1038,CeeDee Lamb*\LambCe00,DAL,22,WR,16,13,,,,,,,,,,,0.0,2,2,0,0,0,
1039,Trevor Lawrence\LawrTr00,JAX,22,QB,17,17,,,,,,0,9,2,0,0,0.0,2,2,0,0,0,
1040,Richard LeCounte\LeCoRi00,CLE,23,s,9,1,,,,,,,,,,,0.0,3,2,1,0,0,
1041,Rick Lovato\LovaRi00,PHI,29,,17,0,,,,,,,,,,,0.0,2,2,0,0,0,
1042,Kamal Martin\MartKa01,CAR,23,lb,6,1,,,,,,,,,,,0.0,2,2,0,0,0,
1043,Ross Matiscik\MatiRo00,JAX,25,,17,0,,,,,,,,,,,0.0,2,2,0,0,0,
1044,Ray-Ray McCloud\McClRa00,PIT,25,wr,16,5,,,,,,0,4,2,1,0,0.0,2,2,0,0,0,
1045,Terry McLaurin\McLaTe00,WAS,26,WR,17,17,,,,,,,,,,,0.0,2,2,0,0,0,
1046,Forrest Merrill\MerrFo00,LAC,25,,4,0,,,,,,,,,,,0.0,4,2,2,0,0,
1047,Jakobi Meyers\MeyeJa01,NWE,25,WR,17,16,,,,,,0,1,0,0,0,0.0,2,2,0,0,0,
1048,Scott Miller\MillSc01,TAM,24,,9,0,,,,,,0,0,1,0,0,0.0,2,2,0,0,0,
1049,Andre Mintze\MintAn00,DEN,23,,6,0,,,,,,,,,,,0.0,4,2,2,0,0,
1050,Chris Moore\MoorCh00,HOU,28,wr,12,1,,,,,,,,,,,0.0,5,2,3,0,0,
1051,D.J. Moore\MoorD.00,CAR,24,WR,17,17,,,,,,0,1,1,1,0,0.0,2,2,0,0,0,
1052,Tanner Muse\MuseTa00,SEA,25,,6,0,,,,,,,,,,,0.0,4,2,2,0,0,
1053,Ryan Nall\NallRy00,CHI,26,,9,0,,,,,,0,0,1,0,0,0.0,2,2,0,0,0,
1054,Lucas Niang\NianLu00,KAN,23,ol,12,9,,,,,,,,,,,0.0,2,2,0,0,0,
1055,Hardy Nickerson\NickHa02,HOU,27,,2,0,,,,,,,,,,,0.0,2,2,0,0,0,
1056,David Njoku\NjokDa00,CLE,25,TE,16,11,,,,,,0,0,1,0,0,0.0,2,2,0,0,0,
1057,Jared Norris\NorrJa00,WAS,28,,5,0,,,,,,,,,,,0.0,3,2,1,0,0,
1058,Pat O'Connor\OConPa00,TAM,28,,13,0,,,,,,,,,,,0.5,4,2,2,1,2,
1059,Josh Oliver\OlivJo00,BAL,24,te,14,1,,,,,,0,1,1,0,0,0.0,4,2,2,0,0,
1060,K.J. Osborn\OsboKJ00,MIN,24,wr,17,9,,,,,,,,,,,0.0,2,2,0,0,0,
1061,Matt Overton\OverMa00,LAC,36,,17,0,,,,,,,,,,,0.0,2,2,0,0,0,
1062,Josh Palmer\PalmJo00,LAC,23,wr,17,5,,,,,,,,,,,0.0,2,2,0,0,0,
1063,Brandon Parker\ParkBr01,LVR,26,T,17,13,,,,,,0,0,1,0,0,0.0,3,2,1,0,0,
1064,DeVante Parker\ParkDe01,MIA,28,wr,10,8,,,,,,,,,,,0.0,2,2,0,0,0,
1065,Zach Pascal\PascZa00,IND,27,WR,16,13,,,,,,0,1,0,0,0,0.0,2,2,0,0,0,
1066,Donovan Peoples-Jones\PeopDo00,CLE,22,wr,14,9,,,,,,0,2,0,0,0,0.0,2,2,0,0,0,
1067,Jamal Perry\WiltJo01,MIA,27,,4,0,,,,,,,,,,,0.0,2,2,0,0,0,
1068,Kevin Rader\RadeKe00,PIT,26,te,6,1,,,,,,,,,,,0.0,3,2,1,0,0,
1069,Jalen Reagor\ReagJa00,PHI,22,WR,17,13,,,,,,0,2,1,20,0,0.0,2,2,0,0,0,
1070,Hunter Renfrow*\RenfHu00,LVR,26,wr,17,9,0,0,0,0,1,0,5,3,39,0,0.0,2,2,0,0,0,
1071,Josh Reynolds\ReynJo00,2TM,26,,12,5,,,,,,,,,,,0.0,2,2,0,0,0,
1072,Chauncey Rivers\RiveCh01,GNB,24,,4,0,,,,,,,,,,,0.0,2,2,0,0,0,
1073,Allen Robinson\RobiAl02,CHI,28,WR,12,11,,,,,,,,,,,0.0,2,2,0,0,0,
1074,Richard Rodgers\RodgRi00,PHI,29,,3,0,,,,,,,,,,,0.0,2,2,0,0,0,
1075,D'Angelo Ross\RossDA03,NWE,25,db,3,1,,,,,,,,,,,0.0,3,2,1,0,0,
1076,Rigoberto Sanchez\SancRi00,IND,27,p,17,0,,,,,,,,,,,0.0,3,2,1,0,0,
1077,Khalen Saunders\SaunKh00,KAN,25,,7,0,,,,,,,,,,,0.0,8,2,6,0,0,
1078,Patrick Scales\ScalPa00,CHI,33,,17,0,,,,,,,,,,,0.0,4,2,2,0,0,
1079,Anthony Schwartz\SchwAn00,CLE,21,wr,14,2,,,,,,,,,,,0.0,2,2,0,0,0,
1080,Kendall Sheffield\ShefKe00,ATL,25,,9,0,,,,,,,,,,,0.0,4,2,2,0,0,
1081,Elerson Smith\SmitEl00,NYG,23,,8,0,,,,,,1,0,0,0,0,0.0,8,2,6,0,2,
1082,Kaden Smith\SmitKa00,NYG,24,,9,4,,,,,,,,,,,0.0,2,2,0,0,0,
1083,Nate Solder\SoldNa00,NYG,33,T,16,16,,,,,,,,,,,0.0,2,2,0,0,0,
1084,Jeremy Sprinkle\SpriJe00,DAL,27,te,17,4,,,,,,,,,,,0.0,2,2,0,0,0,
1085,Luke Stocker\StocLu00,MIN,33,,12,0,,,,,,,,,,,0.0,2,2,0,0,0,
1086,Geoff Swaim\SwaiGe00,TEN,28,TE,16,16,,,,,,,,,,,0.0,3,2,1,0,0,
1087,Mike Thomas\ThomMi04,CIN,27,wr,12,1,,,,,,1,0,0,0,0,0.0,3,2,1,0,0,
1088,Shaka Toney\ToneSh00,WAS,23,de,10,1,,,,,,,,,,,1.5,8,2,6,1,3,
1089,Tommy Tremble\TremTo00,CAR,21,TE,16,11,,,,,,,,,,,0.0,3,2,1,0,0,
1090,Kary Vincent Jr.\VincKa00,PHI,22,cb,2,1,,,,,,,,,,,0.0,2,2,0,0,0,
1091,Dee Virgin\VirgDe00,CHI,28,,2,0,,,,,,,,,,,0.0,3,2,1,0,0,
1092,Tress Way\WayxTr00,WAS,31,p,16,0,,,,,,,,,,,0.0,2,2,0,0,0,
1093,Cody White\WhitCo05,PIT,23,,15,0,,,,,,,,,,,0.0,4,2,2,0,0,
1094,Jace Whittaker\WhitJa05,ARI,26,,2,0,,,,,,,,,,,0.0,3,2,1,0,1,
1095,Chris Williams\WillCh08,IND,23,,8,0,,,,,,,,,,,0.0,4,2,2,0,0,
1096,Antwaun Woods\WoodAn02,IND,28,,7,0,,,,,,,,,,,0.0,5,2,3,0,0,
1097,Brock Wright\WrigBr01,DET,23,te,10,5,,,,,,,,,,,0.0,3,2,1,0,0,
1098,Justin Zimmer\ZimmJu00,BUF,29,,6,0,,,,,,,,,,,1.0,8,2,6,2,4,
1099,Davante Adams*+\AdamDa01,GNB,29,WR,16,16,,,,,,,,,,,0.0,1,1,0,0,0,
1100,Jordan Akins\AkinJo00,HOU,29,te,13,3,,,,,,0,2,0,0,0,0.0,1,1,0,0,0,
1101,Josh Allen\AlleJo02,BUF,25,QB,17,17,,,,,,0,8,2,-4,0,0.0,1,1,0,0,0,
1102,Keenan Allen*\AlleKe00,LAC,29,WR,16,16,,,,,,0,1,0,0,0,0.0,1,1,0,0,0,
1103,Danny Amendola\AmenDa00,HOU,36,,8,0,,,,,,0,1,0,0,0,0.0,1,1,0,0,0,
1104,Abdullah Anderson\AndeAb00,GNB,25,,3,0,,,,,,,,,,,0.0,2,1,1,0,0,
1105,Robby Anderson\AndeRo04,CAR,28,WR,17,16,,,,,,,,,,,0.0,1,1,0,0,0,
1106,Zayne Anderson\AndeZa02,KAN,24,,4,0,,,,,,,,,,,0.0,1,1,0,0,0,
1107,Jeremiah Attaochu\AttaJe00,CHI,28,,5,0,,,,,,,,,,,0.0,2,1,1,0,1,
1108,Antony Auclair\AuclAn00,HOU,28,TE,16,13,,,,,,,,,,,0.0,1,1,0,0,0,
1109,Alex Bachman\BachAl00,NYG,25,,3,0,,,,,,,,,,,0.0,1,1,0,0,0,
1110,Kawaan Baker\BakeKa00,NOR,23,,2,0,,,,,,,,,,,0.0,1,1,0,0,0,
1111,Kalen Ballage\BallKa00,PIT,26,,17,0,,,,,,,,,,,0.0,1,1,0,0,0,
1112,Ben Banogu\BanoBe00,IND,25,,9,0,,,,,,,,,,,0.0,2,1,1,0,1,
1113,Tyler Bass\BassTy00,BUF,24,k,17,0,,,,,,,,,,,0.0,1,1,0,0,0,
1114,Essang Bassey\BassEs01,2TM,23,,2,0,,,,,,,,,,,0.0,1,1,0,0,0,
1115,Sam Beal\BealSa00,NYG,25,,3,0,,,,,,,,,,,0.0,1,1,0,0,0,
1116,Andrew Beck\BeckAn01,DEN,25,,12,0,,,,,,,,,,,0.0,1,1,0,0,0,
1117,Travis Benjamin\BenjTr00,SFO,32,,10,0,,,,,,0,1,0,0,0,0.0,1,1,0,0,0,
1118,Francis Bernard\BernFr01,DAL,26,,8,0,,,,,,,,,,,0.0,4,1,3,0,0,
1119,Giovani Bernard\BernGi00,TAM,30,,12,0,,,,,,0,1,1,0,0,0.0,1,1,0,0,0,
1120,Vince Biegel\BiegVi00,MIA,28,,5,0,,,,,,,,,,,0.0,2,1,1,0,0,
1121,Amani Bledsoe\BledAm01,TEN,23,,5,2,0,0,0,0,1,,,,,,0.0,1,1,0,0,0,
1122,Ike Boettger\BoetIk00,BUF,27,g,15,10,,,,,,,,,,,0.0,1,1,0,0,0,
1123,Corey Bojorquez\BojoCo00,GNB,25,p,17,0,,,,,,,,,,,0.0,1,1,0,0,0,
1124,Mike Boone\BoonMi00,DEN,26,,8,0,,,,,,,,,,,0.0,2,1,1,0,0,
1125,Tyler Boyd\BoydTy00,CIN,27,wr,16,10,,,,,,0,1,1,0,0,0.0,1,1,0,0,0,
1126,Bradley Bozeman\BozeBr00,BAL,27,C,16,16,,,,,,0,1,0,-2,0,0.0,1,1,0,0,0,
1127,Cameron Brate\BratCa00,TAM,30,te,17,3,,,,,,,,,,,0.0,1,1,0,0,0,
1128,Matt Breida\BreiMa00,BUF,26,,9,0,,,,,,0,1,0,0,0,0.0,2,1,1,0,0,
1129,Andrew Brown\BrowAn05,LAC,26,,2,0,,,,,,,,,,,0.0,1,1,0,0,0,
1130,Daniel Brown\BrowDa04,NYJ,29,,12,0,,,,,,,,,,,0.0,2,1,1,0,0,
1131,Dyami Brown\BrowDy00,WAS,22,wr,15,6,,,,,,,,,,,0.0,2,1,1,0,0,
1132,Pharaoh Brown\BrowPh01,HOU,27,TE,15,12,,,,,,0,1,0,0,0,0.0,1,1,0,0,0,
1133,Spencer Brown\BrowSp00,BUF,23,t,13,10,,,,,,0,0,1,0,0,0.0,1,1,0,0,0,
1134,Joe Burrow\BurrJo01,CIN,25,QB,16,16,,,,,,0,5,1,0,0,0.0,1,1,0,0,0,
1135,Yodny Cajuste\CajuYo00,NWE,25,ol,7,2,,,,,,,,,,,0.0,1,1,0,0,0,
1136,Joe Cardona\CardJo00,NWE,29,,17,0,,,,,,,,,,,0.0,1,1,0,0,0,
1137,DeAndre Carter\CartDe02,WAS,28,wr,17,6,,,,,,0,3,1,0,0,0.0,1,1,0,0,0,
1138,Joseph Charlton\CharJo01,2TM,24,,6,0,,,,,,,,,,,0.0,1,1,0,0,0,
1139,Brady Christensen\ChriBr00,CAR,25,t,16,6,,,,,,,,,,,0.0,1,1,0,0,0,
1140,Geron Christian\ChriGe01,HOU,25,ol,14,8,,,,,,,,,,,0.0,1,1,0,0,0,
1141,Cole Christiansen\ChriCo00,LAC,24,,3,0,,,,,,,,,,,0.0,1,1,0,0,0,
1142,AJ Cole III*+\ColeAJ01,LVR,26,p,17,0,,,,,,1,0,0,0,0,0.0,1,1,0,0,0,
1143,Tevin Coleman\ColeTe01,NYJ,28,rb,11,5,,,,,,,,,,,0.0,2,1,1,0,0,
1144,Nico Collins\CollNi00,HOU,22,wr,14,8,,,,,,,,,,,0.0,1,1,0,0,0,
1145,Trystan Colon-Castillo\ColoTr01,BAL,23,c,12,1,,,,,,,,,,,0.0,1,1,0,0,0,
1146,Tom Compton\CompTo00,SFO,32,ol,17,7,,,,,,0,0,1,0,0,0.0,1,1,0,0,0,
1147,James Conner*\ConnJa00,ARI,26,rb,15,6,,,,,,0,2,1,0,0,0.0,1,1,0,0,0,
1148,Jared Cook\CookJa02,LAC,34,te,16,10,,,,,,,,,,,0.0,1,1,0,0,0,
1149,Logan Cooke\CookLo00,JAX,26,p,15,0,,,,,,,,,,,0.0,2,1,1,0,0,
1150,Doug Costin\CostDo00,JAX,24,,1,0,,,,,,,,,,,0.0,1,1,0,0,0,
1151,Kirk Cousins*\CousKi00,MIN,33,QB,16,16,,,,,,0,12,4,0,0,0.0,1,1,0,0,0,
1152,Morgan Cox\CoxxMo00,TEN,35,,17,0,,,,,,,,,,,0.0,1,1,0,0,0,
1153,Tyler Coyle\CoylTy00,DAL,23,,2,0,,,,,,,,,,,0.0,2,1,1,0,0,
1154,Mason Crosby\CrosMa20,GNB,37,k,17,0,,,,,,,,,,,0.0,1,1,0,0,0,
1155,Jamison Crowder\CrowJa00,NYJ,28,wr,12,4,,,,,,0,1,0,0,0,0.0,1,1,0,0,0,
1156,Andy Dalton\DaltAn00,CHI,34,qb,8,6,,,,,,0,1,2,0,0,0.0,2,1,1,0,0,
1157,James Daniels\DaniJa01,CHI,24,OL,17,17,,,,,,,,,,,0.0,1,1,0,0,0,
1158,Gabriel Davis\DaviGa01,BUF,22,wr,16,4,,,,,,,,,,,0.0,1,1,0,0,0,
1159,Mike Davis\DaviMi01,ATL,28,rb,17,8,,,,,,0,4,1,0,0,0.0,1,1,0,0,0,
1160,Nate Davis\DaviNa01,TEN,25,G,14,14,,,,,,,,,,,0.0,1,1,0,0,0,
1161,Dion Dawkins*\DawkDi00,BUF,27,T,16,15,,,,,,,,,,,0.0,1,1,0,0,0,
1162,Noah Dawkins\DawkNo00,NYJ,24,,2,0,,,,,,,,,,,0.0,2,1,1,0,0,
1163,Josiah Deguara\DeguJo00,GNB,24,te,16,2,,,,,,,,,,,0.0,1,1,0,0,0,
1164,AJ Dillon\DillAJ00,GNB,23,rb,17,2,,,,,,0,2,1,3,0,0.0,1,1,0,0,0,
1165,Will Dissly\DissWi00,SEA,25,TE,15,14,,,,,,0,1,2,0,0,0.0,1,1,0,0,0,
